1 title ,,,,,,,,,brand
"2 ""P8 LITE - 5\"" - 4G - 16GB - 2GB RAM - 1.2 GHz Octa-core - 13 MP Camera - Black (Brand Warranty)"" ""Huawei """,,,,,,,,,
"3 ""Xtouch X4 - Dual Sim - 5.0\"" - 16 GB - 1 GB RAM - 13 MP Camera - Black (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"4 ""Xtouch X4 - Dual Sim - 5.0\"" - 16 GB - 1 GB RAM - 13 MP Camera - White (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"5 ""Honor 4C - Dual Sim - 5.0” - 8 GB - 2 GB RAM - 1.2 GHz Octa-core - 13 MP Camera - Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"6 ""Aqua Sense - 5.0\"" - 8GB - 512MB RAM - 5MP Camera - Dual Sim - Gold (Brand Warranty)"" ""INTEX """,,,,,,,,,
"7 ""One - 5.0\"" - 16 GB - 2 GB RAM - 13 MP Camera - Black (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"8 ""Aqua Dream II - 5.5\"" - 8GB - 1GB RAM - Dual Sim - 8MP Camera - White (Brand Warranty)"" ""INTEX """,,,,,,,,,
"9 ""One - 5.0\"" - 16 GB - 2 GB RAM - 13 MP Camera - White Gold (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"10 ""SM-G920F - Galaxy S6 - 5.1\"" - 32 GB - 3 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"11 ""G850C - Galaxy Alpha - 4.7” - 32 GB - 2GB - 12 MP - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"12 ""Magnus X6i - 4\"" - 512MB ROM - 256MB RAM - Smart VGA Camera - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"13 ""C6902 - Xperia Z1 -  5.0\"" - 16GB - 2 GB RAM - 20.7 MP - Black (Brand Warranty)"" ""Sony """,,,,,,,,,
"14 ""G350E - Galaxy Star Advance Dual Sim - 4.3\"" - 4 GB - 512 MB RAM - 3.2 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"15 ""G8 - 5.5\"" - 32 GB - 3 GB RAM - 1.5GHz Octa Core - 13 MP Camera - Horizon Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"16 ""J500H - Galaxy J5 - 5.0\"" - 8 GB - 1.5 GB RAM - 1.2 GHz Quad Core - 13 MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"17 ""Mate S - 5.5\"" - 64 GB - 3GB RAM - Octa Core - 13 MP Camera - Luxurious Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"18 ""iPhone 6 - 4.7\"" - 16 GB HDD - 1 GB RAM - 8 MP Camera - Gold"" ""Apple """,,,,,,,,,
"19 ""Klassic - Neon T20 - 2.4\"" - Dual Sim - Smart Camera - Black"" ""Haier """,,,,,,,,,
"20 ""SM-G361H - Galaxy Core Prime - 4.5\"" - 8 GB - 1 GB RAM - 1.2 GHz Quad-core - 5 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"21 ""SM-G361H - Galaxy Core Prime - 4.5\"" - 8 GB - 1 GB RAM - 1.2 GHz Quad-core - 5 MP Camera - Silver (Brand Warranty)"" ""Samsung """,,,,,,,,,
"22 ""E75 - 2.4'' - 85 MB HDD - 3.2 MP Camera - Red (Brand Warranty)"" ""Nokia """,,,,,,,,,
"23 ""C2305 - Xperia C - 4GB (Daraz Warranty) - White"" ""Sony """,,,,,,,,,
"24 ""Z-8 - 2.4\"" TFT LCD - Dual Sim - VGA Camera - Black (Brand Warranty)"" ""Gfive """,,,,,,,,,
"25 ""Noir S1 - 5\"" - 8 GB - 1 GB Ram - 1.3 Quad Core Processor - 5 MP Camera - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"26 ""P70 - Dual Sim - 5.0\"" - 16 GB - 2 GB RAM - 1.7 GHz Octa-core - 13 MP Camera - Midnight Blue (Brand Warranty)"" ""Lenovo """,,,,,,,,,
"27 ""A700F - Galaxy A7 - 5.5\"" - 16GB HDD - 2GB RAM - 13MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"28 ""A700F - Galaxy A7 - 5.5\"" - 16 GB HDD - 2 GB RAM - 13 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"29 ""Dummy 2"" "" """,,,,,,,,,
"30 ""G8 - 5.5\"" - 32 GB - 3 GB RAM - 1.5GHz Octa Core - 13 MP Camera - Mystic Champagne (Brand Warranty)"" ""Huawei """,,,,,,,,,
"31 ""Galaxy A8 - A800F - 5.7\"" - 32 GB - 2 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"32 ""S10 - Success Series - 2.4\"" - VGA Camera - Grey (Brand Warranty)"" "" """,,,,,,,,,
"33 ""S50 - Success Series - Dual Sim - 2.4\"" - VGA Camera - Black (Brand Warranty)"" "" """,,,,,,,,,
"34 ""Success Series S60 - 32 MB - Black (Warranty) (Brand Warranty)"" "" """,,,,,,,,,
"35 ""Success Series S60 - 32 MB - Grey (Warranty) (Brand Warranty)"" "" """,,,,,,,,,
"36 ""S10 - Success Series - 2.4\"" - VGA Camera - Black (Brand Warranty)"" "" """,,,,,,,,,
"37 ""SM-G920FD - Galaxy S6 Duos - 5.1\"" - 32 GB - 3 GB RAM - 1.5-2.1Ghz Quad-core - 16 MP Camera - Gold (Brand Warranty)"" ""Samsung """,,,,,,,,,
"38 ""Noir X700 Smart Phone - 8GB - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"39 ""SM-G928 - Galaxy S6 Edge Plus - 5.7\"" - 32 GB - 4 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - Silver (Brand Warranty)"" ""Samsung """,,,,,,,,,
"40 ""Z-6 - 2.4\"" - Smart Camera - Black (Brand Warranty)"" ""Gfive """,,,,,,,,,
"1 ""iPhone 6s - 4.7\"" - 16GB - 2GB RAM - 12MP Camera - Face Time - Rose Gold"" ""Apple """,,,,,,,,,
"2 ""P8 LITE - 5\"" - 4G - 16GB - 2GB RAM - 1.2 GHz Octa-core - 13 MP Camera - Black (Brand Warranty)"" ""Huawei """,,,,,,,,,
"3 ""Xtouch X4 - Dual Sim - 5.0\"" - 16 GB - 1 GB RAM - 13 MP Camera - Black (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"4 ""Xtouch X4 - Dual Sim - 5.0\"" - 16 GB - 1 GB RAM - 13 MP Camera - White (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"5 ""Honor 4C - Dual Sim - 5.0” - 8 GB - 2 GB RAM - 1.2 GHz Octa-core - 13 MP Camera - Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"6 ""Aqua Sense - 5.0\"" - 8GB - 512MB RAM - 5MP Camera - Dual Sim - Gold (Brand Warranty)"" ""INTEX """,,,,,,,,,
"7 ""One - 5.0\"" - 16 GB - 2 GB RAM - 13 MP Camera - Black (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"8 ""Aqua Dream II - 5.5\"" - 8GB - 1GB RAM - Dual Sim - 8MP Camera - White (Brand Warranty)"" ""INTEX """,,,,,,,,,
"9 ""One - 5.0\"" - 16 GB - 2 GB RAM - 13 MP Camera - White Gold (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"10 ""SM-G920F - Galaxy S6 - 5.1\"" - 32 GB - 3 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"11 ""G850C - Galaxy Alpha - 4.7” - 32 GB - 2GB - 12 MP - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"12 ""Magnus X6i - 4\"" - 512MB ROM - 256MB RAM - Smart VGA Camera - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"13 ""C6902 - Xperia Z1 -  5.0\"" - 16GB - 2 GB RAM - 20.7 MP - Black (Brand Warranty)"" ""Sony """,,,,,,,,,
"14 ""G350E - Galaxy Star Advance Dual Sim - 4.3\"" - 4 GB - 512 MB RAM - 3.2 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"15 ""G8 - 5.5\"" - 32 GB - 3 GB RAM - 1.5GHz Octa Core - 13 MP Camera - Horizon Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"16 ""J500H - Galaxy J5 - 5.0\"" - 8 GB - 1.5 GB RAM - 1.2 GHz Quad Core - 13 MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"17 ""Mate S - 5.5\"" - 64 GB - 3GB RAM - Octa Core - 13 MP Camera - Luxurious Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"18 ""iPhone 6 - 4.7\"" - 16 GB HDD - 1 GB RAM - 8 MP Camera - Gold"" ""Apple """,,,,,,,,,
"19 ""Klassic - Neon T20 - 2.4\"" - Dual Sim - Smart Camera - Black"" ""Haier """,,,,,,,,,
"20 ""SM-G361H - Galaxy Core Prime - 4.5\"" - 8 GB - 1 GB RAM - 1.2 GHz Quad-core - 5 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"21 ""SM-G361H - Galaxy Core Prime - 4.5\"" - 8 GB - 1 GB RAM - 1.2 GHz Quad-core - 5 MP Camera - Silver (Brand Warranty)"" ""Samsung """,,,,,,,,,
"22 ""E75 - 2.4'' - 85 MB HDD - 3.2 MP Camera - Red (Brand Warranty)"" ""Nokia """,,,,,,,,,
"23 ""C2305 - Xperia C - 4GB (Daraz Warranty) - White"" ""Sony """,,,,,,,,,
"24 ""Z-8 - 2.4\"" TFT LCD - Dual Sim - VGA Camera - Black (Brand Warranty)"" ""Gfive """,,,,,,,,,
"25 ""Noir S1 - 5\"" - 8 GB - 1 GB Ram - 1.3 Quad Core Processor - 5 MP Camera - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"26 ""P70 - Dual Sim - 5.0\"" - 16 GB - 2 GB RAM - 1.7 GHz Octa-core - 13 MP Camera - Midnight Blue (Brand Warranty)"" ""Lenovo """,,,,,,,,,
"27 ""A700F - Galaxy A7 - 5.5\"" - 16GB HDD - 2GB RAM - 13MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"28 ""A700F - Galaxy A7 - 5.5\"" - 16 GB HDD - 2 GB RAM - 13 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"29 ""Dummy 2"" "" """,,,,,,,,,
"30 ""G8 - 5.5\"" - 32 GB - 3 GB RAM - 1.5GHz Octa Core - 13 MP Camera - Mystic Champagne (Brand Warranty)"" ""Huawei """,,,,,,,,,
"31 ""Galaxy A8 - A800F - 5.7\"" - 32 GB - 2 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"32 ""S10 - Success Series - 2.4\"" - VGA Camera - Grey (Brand Warranty)"" "" """,,,,,,,,,
"33 ""S50 - Success Series - Dual Sim - 2.4\"" - VGA Camera - Black (Brand Warranty)"" "" """,,,,,,,,,
"34 ""Success Series S60 - 32 MB - Black (Warranty) (Brand Warranty)"" "" """,,,,,,,,,
"35 ""Success Series S60 - 32 MB - Grey (Warranty) (Brand Warranty)"" "" """,,,,,,,,,
"36 ""S10 - Success Series - 2.4\"" - VGA Camera - Black (Brand Warranty)"" "" """,,,,,,,,,
"37 ""SM-G920FD - Galaxy S6 Duos - 5.1\"" - 32 GB - 3 GB RAM - 1.5-2.1Ghz Quad-core - 16 MP Camera - Gold (Brand Warranty)"" ""Samsung """,,,,,,,,,
"38 ""Noir X700 Smart Phone - 8GB - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"39 ""SM-G928 - Galaxy S6 Edge Plus - 5.7\"" - 32 GB - 4 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - Silver (Brand Warranty)"" ""Samsung """,,,,,,,,,
"40 ""Z-6 - 2.4\"" - Smart Camera - Black (Brand Warranty)"" ""Gfive """,,,,,,,,,
"1 ""iPhone 6s - 4.7\"" - 16GB - 2GB RAM - 12MP Camera - Face Time - Rose Gold"" ""Apple """,,,,,,,,,
"2 ""P8 LITE - 5\"" - 4G - 16GB - 2GB RAM - 1.2 GHz Octa-core - 13 MP Camera - Black (Brand Warranty)"" ""Huawei """,,,,,,,,,
"3 ""Xtouch X4 - Dual Sim - 5.0\"" - 16 GB - 1 GB RAM - 13 MP Camera - Black (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"4 ""Xtouch X4 - Dual Sim - 5.0\"" - 16 GB - 1 GB RAM - 13 MP Camera - White (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"5 ""Honor 4C - Dual Sim - 5.0” - 8 GB - 2 GB RAM - 1.2 GHz Octa-core - 13 MP Camera - Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"6 ""Aqua Sense - 5.0\"" - 8GB - 512MB RAM - 5MP Camera - Dual Sim - Gold (Brand Warranty)"" ""INTEX """,,,,,,,,,
"7 ""One - 5.0\"" - 16 GB - 2 GB RAM - 13 MP Camera - Black (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"8 ""Aqua Dream II - 5.5\"" - 8GB - 1GB RAM - Dual Sim - 8MP Camera - White (Brand Warranty)"" ""INTEX """,,,,,,,,,
"9 ""One - 5.0\"" - 16 GB - 2 GB RAM - 13 MP Camera - White Gold (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"10 ""SM-G920F - Galaxy S6 - 5.1\"" - 32 GB - 3 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"11 ""G850C - Galaxy Alpha - 4.7” - 32 GB - 2GB - 12 MP - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"12 ""Magnus X6i - 4\"" - 512MB ROM - 256MB RAM - Smart VGA Camera - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"13 ""C6902 - Xperia Z1 -  5.0\"" - 16GB - 2 GB RAM - 20.7 MP - Black (Brand Warranty)"" ""Sony """,,,,,,,,,
"14 ""G350E - Galaxy Star Advance Dual Sim - 4.3\"" - 4 GB - 512 MB RAM - 3.2 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"15 ""G8 - 5.5\"" - 32 GB - 3 GB RAM - 1.5GHz Octa Core - 13 MP Camera - Horizon Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"16 ""J500H - Galaxy J5 - 5.0\"" - 8 GB - 1.5 GB RAM - 1.2 GHz Quad Core - 13 MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"17 ""Mate S - 5.5\"" - 64 GB - 3GB RAM - Octa Core - 13 MP Camera - Luxurious Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"18 ""iPhone 6 - 4.7\"" - 16 GB HDD - 1 GB RAM - 8 MP Camera - Gold"" ""Apple """,,,,,,,,,
"19 ""Klassic - Neon T20 - 2.4\"" - Dual Sim - Smart Camera - Black"" ""Haier """,,,,,,,,,
"20 ""SM-G361H - Galaxy Core Prime - 4.5\"" - 8 GB - 1 GB RAM - 1.2 GHz Quad-core - 5 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"21 ""SM-G361H - Galaxy Core Prime - 4.5\"" - 8 GB - 1 GB RAM - 1.2 GHz Quad-core - 5 MP Camera - Silver (Brand Warranty)"" ""Samsung """,,,,,,,,,
"22 ""E75 - 2.4'' - 85 MB HDD - 3.2 MP Camera - Red (Brand Warranty)"" ""Nokia """,,,,,,,,,
"23 ""C2305 - Xperia C - 4GB (Daraz Warranty) - White"" ""Sony """,,,,,,,,,
"24 ""Z-8 - 2.4\"" TFT LCD - Dual Sim - VGA Camera - Black (Brand Warranty)"" ""Gfive """,,,,,,,,,
"25 ""Noir S1 - 5\"" - 8 GB - 1 GB Ram - 1.3 Quad Core Processor - 5 MP Camera - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"26 ""P70 - Dual Sim - 5.0\"" - 16 GB - 2 GB RAM - 1.7 GHz Octa-core - 13 MP Camera - Midnight Blue (Brand Warranty)"" ""Lenovo """,,,,,,,,,
"27 ""A700F - Galaxy A7 - 5.5\"" - 16GB HDD - 2GB RAM - 13MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"28 ""A700F - Galaxy A7 - 5.5\"" - 16 GB HDD - 2 GB RAM - 13 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"29 ""Dummy 2"" "" """,,,,,,,,,
"30 ""G8 - 5.5\"" - 32 GB - 3 GB RAM - 1.5GHz Octa Core - 13 MP Camera - Mystic Champagne (Brand Warranty)"" ""Huawei """,,,,,,,,,
"31 ""Galaxy A8 - A800F - 5.7\"" - 32 GB - 2 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
"32 ""S10 - Success Series - 2.4\"" - VGA Camera - Grey (Brand Warranty)"" "" """,,,,,,,,,
"33 ""S50 - Success Series - Dual Sim - 2.4\"" - VGA Camera - Black (Brand Warranty)"" "" """,,,,,,,,,
"34 ""Success Series S60 - 32 MB - Black (Warranty) (Brand Warranty)"" "" """,,,,,,,,,
"35 ""Success Series S60 - 32 MB - Grey (Warranty) (Brand Warranty)"" "" """,,,,,,,,,
"36 ""S10 - Success Series - 2.4\"" - VGA Camera - Black (Brand Warranty)"" "" """,,,,,,,,,
"37 ""SM-G920FD - Galaxy S6 Duos - 5.1\"" - 32 GB - 3 GB RAM - 1.5-2.1Ghz Quad-core - 16 MP Camera - Gold (Brand Warranty)"" ""Samsung """,,,,,,,,,
"38 ""Noir X700 Smart Phone - 8GB - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"39 ""SM-G928 - Galaxy S6 Edge Plus - 5.7\"" - 32 GB - 4 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - Silver (Brand Warranty)"" ""Samsung """,,,,,,,,,
"40 ""Z-6 - 2.4\"" - Smart Camera - Black (Brand Warranty)"" ""Gfive """,,,,,,,,,
"1 ""iPhone 6s - 4.7\"" - 16GB - 2GB RAM - 12MP Camera - Face Time - Rose Gold"" ""Apple """,,,,,,,,,
"2 ""P8 LITE - 5\"" - 4G - 16GB - 2GB RAM - 1.2 GHz Octa-core - 13 MP Camera - Black (Brand Warranty)"" ""Huawei """,,,,,,,,,
"3 ""Xtouch X4 - Dual Sim - 5.0\"" - 16 GB - 1 GB RAM - 13 MP Camera - Black (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"4 ""Xtouch X4 - Dual Sim - 5.0\"" - 16 GB - 1 GB RAM - 13 MP Camera - White (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"5 ""Honor 4C - Dual Sim - 5.0” - 8 GB - 2 GB RAM - 1.2 GHz Octa-core - 13 MP Camera - Gold (Brand Warranty)"" ""Huawei """,,,,,,,,,
"6 ""Aqua Sense - 5.0\"" - 8GB - 512MB RAM - 5MP Camera - Dual Sim - Gold (Brand Warranty)"" ""INTEX """,,,,,,,,,
"7 ""One - 5.0\"" - 16 GB - 2 GB RAM - 13 MP Camera - Black (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"8 ""Aqua Dream II - 5.5\"" - 8GB - 1GB RAM - Dual Sim - 8MP Camera - White (Brand Warranty)"" ""INTEX """,,,,,,,,,
"9 ""One - 5.0\"" - 16 GB - 2 GB RAM - 13 MP Camera - White Gold (Brand Warranty)"" ""Innjoo """,,,,,,,,,
"10 ""SM-G920F - Galaxy S6 - 5.1\"" - 32 GB - 3 GB RAM - 1.5 GHz Quad-core - 16 MP Camera - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"11 ""G850C - Galaxy Alpha - 4.7” - 32 GB - 2GB - 12 MP - Black (Brand Warranty)"" ""Samsung """,,,,,,,,,
"12 ""Magnus X6i - 4\"" - 512MB ROM - 256MB RAM - Smart VGA Camera - Black (Brand Warranty)"" ""QMobile """,,,,,,,,,
"13 ""C6902 - Xperia Z1 -  5.0\"" - 16GB - 2 GB RAM - 20.7 MP - Black (Brand Warranty)"" ""Sony """,,,,,,,,,
"14 ""G350E - Galaxy Star Advance Dual Sim - 4.3\"" - 4 GB - 512 MB RAM - 3.2 MP Camera - White (Brand Warranty)"" ""Samsung """,,,,,,,,,
